Item_ID	Sentence	Pre	ParentString	WordAfterAll	ParentNode	GrammFunction	Objects	Head	RevisedPartitive	RevisedHead	BadNP	JFQ_Head	CndP_Head	Information_Head_3gram	Length_Head_3gram	FQ_Head	P_Head	NPNiteID	Partitive	CorrectedHead
151970:70	"and so that, that, uh, that can be a problem if you don't put all your equipment away."	put	put all your equipment away	your	VP	NP	NP-OBJ	equipment				5	0.104166667	14.63926493	1	48	4e-05	sw4055_s111_522	the	equipment
152098:42	"they've essentially made up a list of, uh, oh, all the different, uh, medical maladies that you can have --n40241e and then basically made a cutoff,"	oh	"of, uh, oh, all the different, uh, medical maladies that you can have --n40241e"	the	PP	NP	NP-OTHER	maladies				1	1	20.19385498	1	1	8.34e-07	sw4056_s66_512	the	maladies
99077:70	"and to me, how can you, how can you make a decision if you don't have all of the evidence in front of, whether it be, whether it pertains to the case or not --n404f1f,"	have	"have all of the evidence in front of, whether it be, whether it pertains to the case or not"	of	VP	NP	NP-OBJ	evidence				1	0.033333333	15.33587279	1	30	2.5e-05	sw3113_s88_522	yes	evidence
104482:12	"and we had all the mechanisms in place with the fold up paper cartons, the wood, uh, racks which now, basically, you could turn --n404ac4 them into the plastic ones that --n404ae3 would hold, uh, twenty-four bottles."	had	"had all the mechanisms in place with the fold up paper cartons, the wood, uh, racks which now, basically, you could turn --n404ac4 them into the plastic ones that --n404ae3 would hold, uh, twenty-four bottles"	the	VP	NP	NP-OBJ	mechanisms				1	0.5	20.19385378	1	2	1.67e-06	sw3154_s100_503	the	mechanisms
149121:55	"and it always seemed strange to me that, you know, all these, all these people that, you know, --n4024e5 spoke english not too well, and spoke, you know, a variety of different languages were all being taught --n402540 at the same time."	these	"all these, all these people that, you know, --n4024e5 spoke english not too well, and spoke, you know, a variety of different languages were all being taught --n402540 at the same time"	these	S	NP-SBJ-N402540	NP-OTHER	people				36	0.015880018	9.047921636	1	2267	0.001890146	sw4008_s62_517	the	people
150033:30	"but i didn't have --n401d7c to worry about all that, because they weren't under warranty."	about	about all that	that	PP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4026_s63_509	the	that
151716:227	"so, so i see us in a kind, somewhat of a catch twenty-two unless we, unless the banks or industry and or the government go together and, and come up with a way to, uh, have us as a part of the unemployed society be able --n40168e to be gainfully employed --n4016a5 again converting all this freon twelve stuff into the new nonpolluting, uh, compound --n4016ec."	converting	"converting all this freon twelve stuff into the new nonpolluting, uh, compound"	this	VP	NP	NP-OBJ	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw4051_s28_574	the	stuff
152171:36	"i think the, the health and all that and the dental --n403bcc is the same for everybody, and the retirement plan."	and	the health and all that and the dental --n403bcc	that	NP-SBJ	NP-SBJ	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4056_s104_509	the	that
152511:27	you know where he says kill all the lawyers --n402904.	kill	kill all the lawyers	the	VP	NP	NP-OBJ	lawyers				1	0.027027027	15.02392878	1	37	3.08e-05	sw4064_s66_511	the	lawyers
152658:29	"and i don't what --n402064 happens with all the money because if their plans don't work, you know,"	with	with all the money	the	PP	NP	NP-OTHER	money				27	0.04313099	10.9061414	1	626	0.000521937	sw4071_s68_510	the	money
152692:16	and it would eliminate all these loop holes that the fat cats get away with --n402e9c.	eliminate	eliminate all these loop holes that the fat cats get away with --n402e9c	these	VP	NP	NP-OBJ	holes				1	0.083333333	16.73442216	1	12	1e-05	sw4071_s91_504	the	holes
152705:41	but i really think a flat tax would be a lot fairer for all americans.	for	for all americans	americans	PP	NP	NP-OTHER	americans				2	0.105263158	16.02392878	1	19	1.58e-05	sw4071_s100_511	no	americans
152941:93	"a lot of times like the news coverage showed all the, you know, the guys who --n403c99 didn't get hurt --n403cb0 coming home and all the big parties"	and	"all the, you know, the guys who --n403c99 didn't get hurt --n403cb0 coming home and all the big parties"	the	UCP	NP	NP-OTHER	parties				1	0.05	15.94592627	1	20	1.67e-05	sw4072_s111_530	the	parties
153002:25	i've had cats growing up all the time	up	had cats growing up all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw4074_s31_509	the	time
153026:45	"so she would spay-, uh, neuter them give them all their shots"	them	give them all their shots	their	VP	NP	NP-IOBJ	shots				2	0.153846154	16.60889128	1	13	1.08e-05	sw4074_s44_514	the	shots
153232:24	but then again it's just like all those nuts out there.	like	's just like all those nuts out there	those	VP	NP-PRD	NP-OTHER	nuts				1	0.066666667	16.38649886	1	15	1.25e-05	sw4077_s35_506	the	nuts
153534:76	"as you get to a certain number of miles, you have --n40437a to get everything --n40438d replaced, --n40439c brakes, shocks and all that."	and	"brakes, shocks and all that"	that	NP-N40438D	NP-N40438D	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4079_s110_522	the	that
153603:49	"and, and we always use --n400c6a to go out and hunt all the time, you know"	hunt	go out and hunt all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw4080_s33_516	the	time
153604:77	"and man, there's no way. there's no way i would ever go for a total ban on all weapons --n400dc0."	on	on all weapons	weapons	PP	NP	NP-OTHER	weapons				2	0.133333333	16.38649886	1	15	1.25e-05	sw4080_s34_525	no	weapons
154067:52	"and and so if we can just divide them up, all the major bills up."	up	"divide them up, all the major bills up"	the	VP	NP	NP-OTHER	bills				10	0.2	14.57914394	1	50	4.17e-05	sw4090_s40_517	the	bills
154105:44	"but you're wondering my, when you put down all the money that you do bring --n402018 in --n402023"	down	put down all the money that you do bring --n402018 in --n402023	the	VP	NP	NP-OTHER	money				27	0.04313099	10.9061414	1	626	0.000521937	sw4090_s64_514	the	money
154106:32	"and then you're saying, my word where did all that money go --n402147."	did	did all that money go --n402147	that	SQ	NP-SBJ		money				27	0.04313099	10.9061414	1	626	0.000521937	sw4090_s65_509	the	money
154160:120	"we our our initial goal was just to retire debt, uh, completely retire debt for car payments and credit card uh, credit card debt and all of that."	and	"car payments and credit card uh, credit card debt and all of that"	of	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4090_s98_529	yes	that
154476:49	"well are you into that that rock music, you know, all that druggy stuff and all that i mean."	know	"that rock music, you know, all that druggy stuff and all that"	that	NP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw4092_s164_508	the	stuff
154476:60	"well are you into that that rock music, you know, all that druggy stuff and all that i mean."	and	all that druggy stuff and all that	that	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4092_s164_508	the	that
154537:57	"he was talking about, uh, the city of new york and how they went and collected all this news print --n400bca"	collected	collected all this news print	this	VP	NP	NP-OBJ	print				1	0.052631579	16.02392878	1	19	1.58e-05	sw4096_s17_518	the	print
154548:23	and i try --n401181 to recycle all of the newspapers that --n4011a4 come to my house	recycle	recycle all of the newspapers that --n4011a4 come to my house	of	VP	NP	NP-OBJ	newspapers				1	0.015625	14.21657386	1	64	5.34e-05	sw4096_s25_507	yes	newspapers
154570:54	"the one i think --n401e12 is the most interesting is with the recycled bottles and all that, uh, the industry seems --n401e61 to be doing --n401e74 with the recycled polymers. uh, everything from, uh, waste baskets to carpet to the no stick, i mean the sticky slide rugs under the carpet"	and	"with the recycled bottles and all that, uh, the industry seems --n401e61 to be doing --n401e74 with the recycled polymers. uh, everything from, uh, waste baskets to carpet to the no stick, i mean the sticky slide rugs under the carpet"	that	UCP-PRD	NP	NP-OTHER	industry				1	0.02173913	14.70200069	1	46	3.84e-05	sw4096_s39_518	the	industry
154849:33	but i have friends that --n403b2f go to utah all the time	utah	go to utah all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw4099_s136_512	the	time
154926:28	"like i did aerobics, you know, all the time"	know	"did aerobics, you know, all the time"	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw4099_s185_509	the	time
154990:95	"but what they do --n4021e4 is employ, uh, homeless, i think mostly men, but homeless people to uh, go out and collect all the recyclable cans"	collect	collect all the recyclable cans	the	VP	NP	NP-OBJ	cans				3	0.034482759	13.76758903	1	87	7.25e-05	sw4101_s44_531	the	cans
155012:21	"they are actually at, virtually all of the shopping centers. like the shopping malls."	virtually	virtually all	of	NP	NP	NP-OTHER	centers				2	0.074074074	15.49341406	1	27	2.25e-05	sw4101_s61_505	yes	centers
155039:27	and then it comes in to doing all the arithmetic.	doing	doing all the arithmetic	the	VP	NP	NP-OBJ	arithmetic				1	0.5	20.19385378	1	2	1.67e-06	sw4103_s12_509	the	arithmetic
155650:9	and then all the people don't have any insurance coverage.	then	and then all the people don't have any insurance coverage.	the	S	NP-SBJ		people				36	0.015880018	9.047921636	1	2267	0.001890146	sw4109_s58_502	the	people
155674:184	"and and one of the things that i, i really hate --n402b32 about jobs. i don't, i don't like bosses that, that you know --n402b89 want --n402b94 to yell at you and you know are down on your back and all this and that."	and	want --n402b94 to yell at you and you know are down on your back and all this and that	this	VP	NP-ETC		that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4109_s74_565	the	that
155812:52	"you know, it's going --n402e46 to wind up --n402e59 hurting your state if all the other states aren't doing it at the same time."	if	if all the other states aren't doing it at the same time	the	SBAR-ADV	NP-SBJ		states				5	0.043859649	13.37367482	1	114	9.5e-05	sw4113_s57_519	the	states
156020:26	"the u s used, you know, all the air pollution stuff and air polluting technologies --n402a2a to get where it is today --n402a49."	know	"used, you know, all the air pollution stuff and air polluting technologies --n402a2a to get where it is today --n402a49"	the	VP	NP	NP-OTHER	technologies				1	0.5	20.19385378	1	2	1.67e-06	sw4114_s73_507	the	technologies
156312:42	"but anyway, uh, well, i do take care of pretty much all of the stuff for, for my wife and for me"	much	pretty much all	of	NP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw4127_s4_509	yes	stuff
156339:28	"mine is really simple, because i got all our bills paid --n400a41 off when, uh, he was a marine --n400a6c,"	got	"got all our bills paid --n400a41 off when, uh, he was a marine --n400a6c"	our	VP	NP-SBJ-N400A41		bills				10	0.2	14.57914394	1	50	4.17e-05	sw4127_s20_509	the	bills
156341:27	"and while he was gone i got all of our bills paid --n400bba off,"	got	got all of our bills paid --n400bba off	of	VP	NP-SBJ-N400BBA	NP-OBJ	bills				10	0.2	14.57914394	1	50	4.17e-05	sw4127_s22_509	yes	bills
156427:36	do you find trouble --n402776 keeping the records for taxes and all that	and	keeping the records for taxes and all that	that	VP	NP-ETC		that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4127_s74_511	the	that
156537:44	"but the nature of the, uh, courts and the appeals and the stays and all that means that it's a very long haul before anybody's ever executed --n40069a."	and	"the, uh, courts and the appeals and the stays and all that"	that	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4129_s12_504	the	that
156543:183	"and then, i was reading in the paper just this morning, it's interesting because i had forgotten, i guess --n400886, that i wrote this little topic down, that it --n4008b9 costs more --n4008c8 to execute somebody th-, than it --n4008ef does to keep them. because of all the costs of the appeals and all that you know."	of	because of all the costs of the appeals and all that	the	PP-PRP	NP	NP-OTHER	costs				3	0.046153846	14.19385378	1	65	5.42e-05	sw4129_s16_561	the	costs
156543:200	"and then, i was reading in the paper just this morning, it's interesting because i had forgotten, i guess --n400886, that i wrote this little topic down, that it --n4008b9 costs more --n4008c8 to execute somebody th-, than it --n4008ef does to keep them. because of all the costs of the appeals and all that you know."	and	all the costs of the appeals and all that	that	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw4129_s16_561	the	that
156622:29	but it's a bad day because i get all these kids through my office.	get	get all these kids through my office	these	VP	NP	NP-OBJ	kids				16	0.020356234	10.57730494	1	786	0.00065534	sw4129_s58_508	the	kids
156638:12	"now, not all of them will commit offenses that --n40288d have --n402898 to do with capital punishment,"	not	not all	of	NP	NP-SBJ	NP-OTHER	them				22	0.008261359	8.815558926	1	2663	0.002220318	sw4129_s68_502	yes	them
156645:41	i'm not sure that the school system should be the agent of all the social action.	of	of all the social action	the	PP	NP	NP-OTHER	action				1	0.041666667	15.67029183	1	24	2e-05	sw4129_s73_512	the	action
156728:6	"and all the civil rights people are up in arms about it, you know."	and	"and all the civil rights people are up in arms about it, you know."	the	S	NP-SBJ		people				36	0.015880018	9.047921636	1	2267	0.001890146	sw4129_s119_501	the	people
